application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
376,Female,False,3.47,Business,Black,640.0,6.0,PE/VC,Not Admit
377,Female,True,3.18,Business,,690.0,3.0,Financial Services,Admit
378,Male,True,3.38,Humanities,,680.0,7.0,CPG,Not Admit
379,Female,False,3.11,STEM,Other,610.0,6.0,PE/VC,Admit
380,Male,True,3.08,Humanities,,620.0,6.0,Technology,Not Admit
381,Female,False,3.26,STEM,White,650.0,6.0,Consulting,Admit
382,Male,False,3.21,Business,Asian,630.0,4.0,Consulting,Not Admit
383,Female,False,3.1,Business,Asian,610.0,5.0,Nonprofit/Gov,Admit
384,Male,True,3.17,Business,,580.0,6.0,Consulting,Not Admit
385,Male,False,3.43,Humanities,Hispanic,660.0,4.0,CPG,Admit
386,Female,False,3.31,STEM,White,620.0,5.0,Investment Banking,Admit
387,Female,False,3.03,Humanities,Asian,590.0,5.0,Consulting,Admit
388,Female,True,3.08,STEM,,630.0,5.0,Health Care,Admit
389,Female,False,3.18,Humanities,Hispanic,620.0,6.0,Investment Management,Not Admit
390,Male,False,3.47,Business,White,690.0,6.0,Other,Not Admit
391,Male,False,3.42,Business,Asian,720.0,3.0,Consulting,Not Admit
392,Female,False,3.34,Business,White,680.0,4.0,Financial Services,Admit
393,Male,True,3.37,Business,,680.0,5.0,Health Care,Not Admit
394,Female,False,3.49,Humanities,White,690.0,5.0,Financial Services,Admit
395,Male,True,3.32,STEM,,580.0,5.0,Real Estate,Not Admit
396,Male,False,3.3,Humanities,Other,620.0,5.0,CPG,Not Admit
397,Male,False,3.38,Humanities,White,680.0,4.0,Financial Services,Not Admit
398,Male,False,3.18,STEM,White,590.0,4.0,PE/VC,Not Admit
399,Female,False,3.28,STEM,Hispanic,630.0,5.0,Other,Not Admit
400,Male,False,3.24,Humanities,White,600.0,3.0,PE/VC,Not Admit
401,Male,False,3.15,Humanities,Black,610.0,6.0,Consulting,Not Admit
402,Male,False,3.16,STEM,Black,600.0,6.0,PE/VC,Not Admit
403,Male,True,3.22,Humanities,,640.0,5.0,Other,Not Admit
404,Female,False,3.35,Business,White,620.0,6.0,Consulting,Admit
405,Female,False,3.36,Business,White,620.0,4.0,PE/VC,Admit
406,Female,False,3.06,Business,White,580.0,5.0,Investment Banking,Admit
407,Male,False,3.17,STEM,Black,660.0,5.0,Investment Banking,Not Admit
408,Female,False,3.06,Business,White,610.0,6.0,Nonprofit/Gov,Admit
409,Male,True,3.39,Humanities,,670.0,7.0,Investment Banking,Not Admit
410,Male,False,3.44,Business,Asian,600.0,5.0,Health Care,Not Admit
411,Male,False,3.14,Humanities,Asian,640.0,5.0,Consulting,Not Admit
412,Female,False,3.29,Business,White,600.0,5.0,Consulting,Admit
413,Female,False,3.18,Humanities,Asian,630.0,4.0,PE/VC,Admit
414,Male,False,3.52,Business,Asian,730.0,6.0,PE/VC,Not Admit
415,Male,True,3.31,Humanities,,630.0,5.0,Financial Services,Not Admit
416,Female,False,3.13,Humanities,Asian,670.0,4.0,Technology,Waitlist
417,Male,False,3.26,STEM,White,650.0,5.0,Consulting,Not Admit
418,Female,False,3.07,STEM,Asian,630.0,5.0,Technology,Waitlist
419,Male,False,3.07,Business,White,570.0,4.0,Consulting,Not Admit
420,Male,True,3.11,Business,,620.0,5.0,Health Care,Not Admit
421,Male,False,3.21,Humanities,Black,700.0,5.0,Nonprofit/Gov,Not Admit
422,Male,False,3.29,Humanities,Asian,640.0,6.0,Investment Banking,Not Admit
423,Male,False,3.39,Business,Asian,710.0,3.0,PE/VC,Not Admit
424,Male,False,3.22,Business,White,650.0,4.0,Investment Banking,Not Admit
425,Male,False,3.23,STEM,Black,680.0,5.0,Consulting,Not Admit
426,Female,True,3.0,Humanities,,630.0,5.0,Consulting,Admit
427,Male,True,3.12,Humanities,,630.0,4.0,PE/VC,Not Admit
428,Female,False,3.23,Humanities,Black,630.0,5.0,PE/VC,Not Admit
429,Male,True,3.34,Humanities,,760.0,4.0,Consulting,Not Admit
430,Male,False,3.18,Business,Asian,640.0,5.0,Health Care,Not Admit
431,Male,False,3.33,STEM,White,640.0,4.0,Consulting,Not Admit
432,Male,False,3.56,STEM,White,710.0,6.0,Technology,Not Admit
433,Male,False,3.13,Humanities,White,580.0,4.0,Consulting,Not Admit
434,Male,True,3.54,Business,,690.0,4.0,PE/VC,Admit
435,Female,False,3.19,STEM,Asian,690.0,5.0,Health Care,Waitlist
436,Male,False,3.28,STEM,Asian,680.0,5.0,Other,Not Admit
437,Female,False,3.43,Humanities,White,770.0,5.0,Consulting,Admit
438,Female,False,3.12,Humanities,Asian,600.0,3.0,Technology,Waitlist
439,Male,False,3.37,Humanities,White,640.0,4.0,Consulting,Not Admit
440,Male,False,3.17,Business,White,630.0,5.0,Technology,Not Admit
441,Female,False,3.46,STEM,White,680.0,7.0,PE/VC,Admit
442,Male,True,3.25,Business,,670.0,5.0,Consulting,Not Admit
443,Female,False,3.25,STEM,White,620.0,4.0,Technology,Admit
444,Female,False,3.44,Humanities,Hispanic,740.0,5.0,Technology,Not Admit
445,Female,False,3.18,Humanities,White,570.0,5.0,Investment Management,Admit
446,Male,True,3.22,STEM,,630.0,5.0,Investment Banking,Not Admit
447,Female,False,3.03,Business,Black,590.0,4.0,Consulting,Not Admit
448,Male,False,3.3,Business,Black,680.0,4.0,Investment Banking,Not Admit
449,Male,False,3.33,Business,White,660.0,5.0,Investment Banking,Not Admit
450,Male,False,3.47,Business,Asian,660.0,6.0,Real Estate,Not Admit
451,Male,False,3.3,Humanities,Black,610.0,5.0,Consulting,Not Admit
452,Male,True,3.33,Business,,680.0,5.0,Consulting,Not Admit
453,Male,True,3.11,Business,,570.0,4.0,Technology,Not Admit
454,Male,False,3.21,Humanities,Asian,650.0,5.0,Nonprofit/Gov,Not Admit
455,Male,False,3.21,STEM,Black,650.0,6.0,Nonprofit/Gov,Not Admit
456,Male,False,3.27,Humanities,Black,650.0,6.0,Technology,Not Admit
457,Male,False,3.19,Business,White,650.0,5.0,Technology,Not Admit
458,Male,False,3.43,Humanities,Asian,640.0,4.0,Real Estate,Not Admit
459,Female,False,3.17,Business,Other,660.0,6.0,Technology,Admit
460,Male,False,3.4,Business,Asian,680.0,5.0,Consulting,Admit
461,Female,False,3.35,Humanities,Asian,660.0,3.0,PE/VC,Waitlist
462,Male,False,3.08,Humanities,White,690.0,5.0,PE/VC,Not Admit
463,Male,True,3.46,Business,,640.0,5.0,Real Estate,Not Admit
464,Male,False,3.28,Business,Asian,600.0,6.0,Investment Banking,Not Admit
465,Female,False,3.06,STEM,White,590.0,6.0,Consulting,Admit
466,Female,False,3.37,Humanities,Asian,640.0,4.0,Health Care,Waitlist
467,Male,False,3.35,Business,White,760.0,5.0,Health Care,Not Admit
468,Female,False,3.19,Humanities,Asian,660.0,4.0,Health Care,Waitlist
469,Female,False,3.36,Humanities,Asian,670.0,4.0,Other,Admit
470,Female,False,3.22,Humanities,White,670.0,6.0,Technology,Admit
471,Male,False,3.37,Humanities,Hispanic,720.0,6.0,Nonprofit/Gov,Admit
472,Female,False,3.17,Humanities,Black,630.0,6.0,Nonprofit/Gov,Not Admit
473,Male,False,3.48,Business,Black,690.0,5.0,Investment Banking,Admit
474,Female,False,3.34,STEM,Other,680.0,5.0,Technology,Admit
475,Female,False,3.18,STEM,Hispanic,680.0,7.0,Consulting,Not Admit
476,Female,False,3.1,Business,Asian,640.0,6.0,Consulting,Waitlist
477,Male,True,3.13,Humanities,,640.0,4.0,Financial Services,Not Admit
478,Male,False,3.44,Business,White,740.0,4.0,Technology,Not Admit
479,Male,False,3.24,STEM,Hispanic,620.0,5.0,PE/VC,Not Admit
480,Female,False,3.26,Humanities,Hispanic,670.0,5.0,Investment Banking,Not Admit
481,Male,True,3.3,STEM,,600.0,2.0,PE/VC,Not Admit
482,Female,True,3.21,STEM,,590.0,6.0,PE/VC,Admit
483,Female,True,3.28,Business,,600.0,6.0,Consulting,Admit
484,Female,False,3.27,Business,Other,580.0,5.0,Financial Services,Admit
485,Female,True,3.2,STEM,,610.0,5.0,Real Estate,Admit
486,Male,True,3.15,Business,,600.0,5.0,Nonprofit/Gov,Not Admit
487,Male,False,3.54,Humanities,Hispanic,700.0,4.0,Media/Entertainment,Not Admit
488,Male,False,3.27,Business,White,620.0,5.0,Technology,Not Admit
489,Male,True,3.48,STEM,,680.0,3.0,Consulting,Not Admit
490,Male,False,3.11,STEM,White,640.0,5.0,Nonprofit/Gov,Not Admit
491,Male,True,3.3,Business,,600.0,5.0,Consulting,Not Admit
492,Male,False,3.22,Humanities,White,640.0,3.0,PE/VC,Not Admit
493,Male,False,3.11,Business,White,570.0,3.0,Nonprofit/Gov,Not Admit
494,Female,True,3.18,STEM,,620.0,4.0,Nonprofit/Gov,Admit
495,Male,False,3.15,Humanities,White,680.0,8.0,CPG,Not Admit
496,Male,False,3.33,STEM,Hispanic,640.0,5.0,PE/VC,Not Admit
497,Male,False,3.28,STEM,White,680.0,4.0,PE/VC,Not Admit
498,Male,False,3.42,Business,White,720.0,3.0,PE/VC,Admit
499,Male,False,3.28,STEM,White,650.0,5.0,Financial Services,Not Admit
500,Male,False,3.06,STEM,Black,600.0,5.0,PE/VC,Not Admit
501,Female,False,3.12,Business,Black,650.0,3.0,Financial Services,Not Admit
502,Male,False,2.96,Humanities,Black,620.0,5.0,PE/VC,Not Admit
503,Female,False,3.55,Business,Asian,640.0,6.0,Other,Waitlist
504,Female,False,3.37,Humanities,Black,640.0,4.0,Technology,Not Admit
505,Male,True,3.27,STEM,,620.0,6.0,Consulting,Not Admit
506,Male,True,3.11,STEM,,590.0,5.0,Consulting,Not Admit
507,Female,False,3.33,STEM,White,660.0,5.0,Technology,Admit
508,Female,False,3.28,Humanities,Asian,690.0,4.0,Technology,Waitlist
509,Male,False,3.2,STEM,Asian,650.0,6.0,PE/VC,Not Admit
510,Male,False,3.06,Humanities,White,630.0,5.0,Technology,Not Admit
511,Female,False,3.51,STEM,Asian,780.0,5.0,PE/VC,Waitlist
512,Female,True,3.47,Business,,650.0,4.0,Investment Banking,Admit
513,Female,False,3.13,STEM,Asian,620.0,6.0,Nonprofit/Gov,Not Admit
514,Male,False,3.18,STEM,Asian,620.0,4.0,Consulting,Not Admit
515,Male,False,3.17,Business,Other,610.0,4.0,Consulting,Not Admit
516,Male,False,3.32,Humanities,White,630.0,5.0,Consulting,Not Admit
517,Male,True,3.31,Business,,700.0,4.0,Health Care,Not Admit
518,Female,True,3.23,Humanities,,630.0,6.0,Consulting,Admit
519,Male,True,3.2,Humanities,,570.0,4.0,Real Estate,Not Admit
520,Female,False,3.18,Business,Black,600.0,5.0,Health Care,Not Admit
521,Male,False,3.32,Business,Asian,610.0,5.0,Nonprofit/Gov,Not Admit
522,Male,True,3.08,Business,,690.0,6.0,Technology,Not Admit
523,Male,False,3.32,STEM,Hispanic,690.0,4.0,Financial Services,Not Admit
524,Male,True,3.16,STEM,,660.0,4.0,Technology,Not Admit
525,Male,True,3.33,Business,,720.0,4.0,Other,Not Admit
526,Male,False,3.04,Humanities,Hispanic,570.0,5.0,Nonprofit/Gov,Not Admit
527,Male,False,3.18,Humanities,Asian,670.0,5.0,Technology,Not Admit
528,Female,False,3.03,STEM,White,600.0,5.0,Financial Services,Admit
529,Female,False,3.42,Humanities,Other,760.0,5.0,Other,Admit
530,Female,False,3.27,Humanities,Other,650.0,6.0,Investment Banking,Admit
531,Female,True,3.13,Business,,650.0,5.0,Technology,Admit
532,Male,False,3.2,Business,Asian,610.0,5.0,PE/VC,Not Admit
533,Male,False,3.48,STEM,Black,690.0,5.0,Investment Banking,Not Admit
534,Female,True,3.19,Business,,590.0,6.0,Investment Banking,Admit
535,Female,False,3.35,Humanities,White,720.0,5.0,Investment Banking,Admit
536,Male,False,3.61,Business,Asian,690.0,5.0,Investment Banking,Not Admit
537,Male,False,3.23,STEM,Black,630.0,4.0,Retail,Not Admit
538,Male,False,3.35,Humanities,Asian,570.0,6.0,PE/VC,Not Admit
539,Male,False,3.03,STEM,White,570.0,4.0,PE/VC,Not Admit
540,Male,False,3.42,STEM,Asian,710.0,5.0,Other,Not Admit
541,Female,True,3.16,Humanities,,690.0,4.0,Consulting,Admit
542,Male,False,3.43,STEM,White,700.0,4.0,PE/VC,Not Admit
543,Male,False,3.33,Humanities,Hispanic,640.0,5.0,Technology,Not Admit
544,Male,True,3.15,STEM,,680.0,4.0,Technology,Not Admit
545,Male,False,3.25,Humanities,Hispanic,660.0,3.0,Nonprofit/Gov,Not Admit
546,Male,False,3.3,Humanities,Hispanic,780.0,5.0,Consulting,Not Admit
547,Male,False,3.0,Humanities,Other,570.0,4.0,Technology,Not Admit
548,Female,False,3.5,Humanities,White,680.0,6.0,Consulting,Admit
549,Male,False,3.22,STEM,Black,700.0,4.0,Real Estate,Not Admit
550,Male,False,3.21,STEM,Asian,570.0,4.0,Other,Not Admit
551,Female,False,3.33,Business,White,630.0,5.0,Consulting,Waitlist
552,Female,False,2.93,Humanities,Asian,590.0,4.0,Nonprofit/Gov,Not Admit
553,Female,False,3.35,Humanities,White,640.0,5.0,Investment Banking,Waitlist
554,Male,False,3.27,Business,White,740.0,5.0,Financial Services,Not Admit
555,Male,False,3.33,Humanities,Black,620.0,5.0,Investment Banking,Not Admit
556,Female,True,3.23,Business,,680.0,4.0,Investment Banking,Admit
557,Male,False,3.26,Humanities,Hispanic,610.0,5.0,PE/VC,Not Admit
558,Female,True,3.04,Business,,620.0,6.0,Nonprofit/Gov,Admit
559,Male,False,3.31,Humanities,White,580.0,6.0,Investment Banking,Not Admit
560,Male,True,3.17,STEM,,590.0,7.0,Financial Services,Not Admit
561,Male,False,3.31,STEM,Asian,680.0,6.0,Consulting,Not Admit
562,Male,True,3.06,Business,,640.0,4.0,Consulting,Not Admit
563,Male,False,3.09,Humanities,White,570.0,5.0,Consulting,Not Admit
564,Female,True,3.36,STEM,,690.0,5.0,Other,Admit
565,Female,False,3.42,STEM,Black,690.0,7.0,PE/VC,Not Admit
566,Male,False,3.24,Humanities,Other,640.0,5.0,Other,Not Admit
567,Male,False,3.18,Humanities,Black,600.0,4.0,PE/VC,Not Admit
568,Male,False,3.15,Humanities,Black,570.0,4.0,Investment Management,Not Admit
569,Male,False,3.41,Business,White,660.0,4.0,Other,Not Admit
570,Female,False,2.89,Humanities,Black,590.0,6.0,Other,Not Admit
571,Male,False,3.37,STEM,Black,690.0,4.0,Investment Banking,Not Admit
572,Male,False,3.23,Business,White,630.0,4.0,Consulting,Not Admit
573,Male,True,3.29,Business,,670.0,4.0,Consulting,Not Admit
574,Female,False,3.16,Business,White,630.0,4.0,Consulting,Waitlist
575,Male,True,3.04,Humanities,,580.0,4.0,Consulting,Not Admit
576,Female,True,3.17,Humanities,,630.0,6.0,Investment Management,Admit
577,Male,False,3.38,Humanities,Asian,720.0,7.0,Technology,Not Admit
578,Male,False,3.23,Business,Asian,570.0,4.0,Technology,Not Admit
579,Male,False,3.46,Business,Hispanic,660.0,6.0,Technology,Admit
580,Male,False,3.39,Business,Asian,650.0,5.0,Other,Not Admit
581,Male,False,3.32,Business,White,720.0,4.0,Nonprofit/Gov,Admit
582,Male,False,3.34,STEM,Black,670.0,4.0,Nonprofit/Gov,Not Admit
583,Male,False,3.33,STEM,White,680.0,4.0,Investment Banking,Admit
584,Male,False,3.35,Business,White,660.0,3.0,Consulting,Admit
585,Male,True,3.35,STEM,,690.0,5.0,Other,Admit
586,Female,False,3.01,Business,Asian,570.0,5.0,Consulting,Not Admit
587,Female,False,3.02,STEM,Black,660.0,4.0,Consulting,Not Admit
588,Male,False,3.42,Humanities,Black,780.0,3.0,PE/VC,Not Admit
589,Male,False,3.01,Humanities,Black,640.0,5.0,Consulting,Not Admit
590,Male,False,3.47,STEM,White,680.0,3.0,Nonprofit/Gov,Not Admit
591,Male,True,3.04,Business,,620.0,4.0,Nonprofit/Gov,Not Admit
592,Female,False,3.33,Humanities,White,700.0,4.0,Nonprofit/Gov,Admit
593,Male,False,3.44,Business,White,660.0,6.0,Consulting,Admit
594,Female,True,3.19,STEM,,700.0,5.0,Consulting,Admit
595,Male,False,3.07,Humanities,Asian,570.0,6.0,Consulting,Not Admit
596,Male,True,3.29,Business,,630.0,5.0,Financial Services,Not Admit
597,Male,False,3.27,STEM,White,590.0,7.0,Nonprofit/Gov,Not Admit
598,Male,True,3.43,Humanities,,720.0,5.0,Nonprofit/Gov,Not Admit
599,Male,False,3.15,Business,Asian,620.0,6.0,Real Estate,Not Admit
600,Male,True,3.06,STEM,,650.0,5.0,Nonprofit/Gov,Not Admit
601,Female,True,3.24,STEM,,660.0,5.0,Investment Management,Admit
602,Female,False,2.98,STEM,White,640.0,3.0,Other,Waitlist
603,Male,True,3.04,Business,,610.0,7.0,PE/VC,Not Admit
604,Female,False,3.31,STEM,Black,720.0,7.0,Technology,Admit
605,Female,False,3.25,Business,Black,630.0,6.0,Consulting,Not Admit
606,Male,False,2.99,Humanities,White,630.0,5.0,Other,Not Admit
607,Female,True,3.0,Business,,630.0,3.0,Consulting,Admit
608,Male,False,3.4,Humanities,Hispanic,660.0,5.0,Technology,Not Admit
609,Female,False,3.17,Business,Asian,580.0,6.0,Nonprofit/Gov,Not Admit
610,Female,False,3.69,STEM,Asian,780.0,6.0,Nonprofit/Gov,Admit
611,Male,False,2.79,Business,Asian,600.0,5.0,Real Estate,Not Admit
612,Female,False,2.87,STEM,Asian,570.0,5.0,Technology,Not Admit
613,Male,False,3.09,Business,White,640.0,5.0,PE/VC,Not Admit
614,Male,False,3.16,STEM,White,650.0,7.0,Consulting,Not Admit
615,Female,False,3.22,Humanities,Black,660.0,5.0,Technology,Admit
616,Female,False,3.39,Humanities,Black,650.0,5.0,PE/VC,Not Admit
617,Male,True,3.46,Humanities,,680.0,5.0,Technology,Not Admit
618,Male,False,3.2,Business,Black,670.0,5.0,Consulting,Not Admit
619,Male,False,2.88,Business,Other,570.0,5.0,Health Care,Not Admit
620,Male,False,3.51,Business,Asian,700.0,4.0,Consulting,Not Admit
621,Male,False,3.25,Business,Other,640.0,5.0,Technology,Not Admit
622,Female,False,3.4,Business,Hispanic,780.0,5.0,Technology,Admit
623,Male,False,3.2,STEM,Black,670.0,4.0,CPG,Not Admit
624,Male,False,2.95,STEM,Black,570.0,6.0,Consulting,Not Admit
625,Male,True,3.33,Humanities,,710.0,7.0,Health Care,Admit
626,Female,True,3.07,STEM,,640.0,6.0,Real Estate,Admit
627,Male,True,3.12,Humanities,,720.0,4.0,Technology,Not Admit
628,Male,False,3.18,Business,Hispanic,570.0,5.0,Health Care,Not Admit
629,Male,False,3.11,Humanities,Asian,610.0,6.0,Media/Entertainment,Not Admit
630,Male,False,3.11,STEM,Black,570.0,5.0,Investment Banking,Not Admit
631,Male,False,2.99,Humanities,White,580.0,3.0,Consulting,Not Admit
632,Male,True,3.38,Business,,740.0,6.0,Other,Not Admit
633,Female,False,3.08,Humanities,Hispanic,600.0,5.0,Health Care,Not Admit
634,Male,False,3.45,STEM,Asian,650.0,4.0,Energy,Not Admit
635,Male,False,3.51,Humanities,White,750.0,6.0,Technology,Not Admit
636,Male,True,3.29,Humanities,,690.0,4.0,PE/VC,Not Admit
637,Male,False,3.4,STEM,Hispanic,700.0,5.0,Nonprofit/Gov,Not Admit
638,Male,True,3.36,STEM,,690.0,3.0,Consulting,Not Admit
639,Male,True,3.45,Humanities,,650.0,5.0,Financial Services,Not Admit
640,Male,False,3.48,STEM,Asian,780.0,6.0,Health Care,Not Admit
641,Female,True,3.14,Business,,590.0,5.0,PE/VC,Admit
642,Male,True,3.34,Business,,660.0,5.0,Consulting,Admit
643,Female,False,3.43,Humanities,Black,630.0,4.0,CPG,Not Admit
644,Male,False,3.14,STEM,White,720.0,6.0,Technology,Not Admit
645,Male,True,3.19,Business,,670.0,5.0,Financial Services,Not Admit
646,Male,True,3.0,Business,,620.0,5.0,Technology,Not Admit
647,Male,False,3.24,Business,Asian,640.0,4.0,Nonprofit/Gov,Not Admit
648,Female,True,3.12,Humanities,,690.0,6.0,PE/VC,Admit
649,Male,False,3.37,Business,Asian,680.0,4.0,Technology,Not Admit
650,Male,False,3.39,Humanities,Asian,690.0,6.0,Investment Banking,Not Admit
651,Male,False,3.32,Business,Black,610.0,6.0,Consulting,Not Admit
652,Male,True,3.33,Business,,690.0,3.0,Consulting,Admit
653,Male,True,3.29,STEM,,620.0,4.0,Consulting,Not Admit
654,Female,True,3.23,Business,,640.0,4.0,Consulting,Admit
655,Male,True,3.12,Humanities,,630.0,5.0,Financial Services,Not Admit
656,Male,True,3.24,Humanities,,610.0,6.0,Consulting,Not Admit
657,Female,False,3.37,Humanities,Asian,670.0,4.0,Technology,Admit
658,Female,False,3.17,Business,Other,570.0,6.0,Other,Admit
659,Male,False,3.12,Humanities,Other,680.0,6.0,Technology,Not Admit
660,Male,True,3.21,Humanities,,660.0,5.0,Financial Services,Admit
661,Male,False,3.0,Business,White,600.0,5.0,Financial Services,Not Admit
662,Male,False,3.07,Business,Asian,600.0,6.0,PE/VC,Not Admit
663,Female,True,3.23,STEM,,650.0,4.0,Financial Services,Admit
664,Male,False,3.19,STEM,White,680.0,5.0,Financial Services,Not Admit
665,Male,True,3.32,STEM,,710.0,5.0,Financial Services,Admit
666,Female,True,3.11,STEM,,650.0,4.0,Technology,Admit
667,Female,True,3.21,STEM,,630.0,4.0,PE/VC,Waitlist
668,Male,False,3.28,STEM,Asian,590.0,7.0,Investment Management,Not Admit
669,Male,False,3.41,Business,Black,710.0,6.0,Health Care,Not Admit
670,Male,True,3.38,STEM,,630.0,5.0,Consulting,Not Admit
671,Male,False,3.26,Business,White,610.0,5.0,Health Care,Not Admit
672,Male,False,3.65,STEM,Hispanic,710.0,6.0,Financial Services,Admit
673,Male,False,3.27,STEM,White,650.0,4.0,Retail,Not Admit
674,Male,False,3.42,Business,Other,690.0,5.0,PE/VC,Not Admit
675,Male,False,3.43,Business,Black,740.0,4.0,Financial Services,Not Admit
676,Male,False,3.22,STEM,Hispanic,690.0,3.0,Investment Management,Admit
677,Female,False,3.03,Humanities,Black,570.0,7.0,Consulting,Not Admit
678,Female,False,3.45,Humanities,White,690.0,4.0,Consulting,Waitlist
679,Female,True,3.26,STEM,,700.0,3.0,Other,Admit
680,Male,False,3.21,STEM,White,640.0,6.0,Nonprofit/Gov,Not Admit
681,Female,True,3.34,STEM,,700.0,5.0,Consulting,Waitlist
682,Male,False,3.26,Business,White,740.0,6.0,Consulting,Admit
683,Female,False,3.37,Humanities,Black,650.0,4.0,Technology,Not Admit
684,Male,False,3.36,Humanities,White,630.0,6.0,Technology,Not Admit
685,Male,False,3.34,Business,White,680.0,5.0,Financial Services,Admit
686,Female,False,3.58,Business,Other,780.0,5.0,Technology,Admit
687,Male,False,3.3,STEM,Asian,600.0,6.0,Health Care,Not Admit
688,Male,False,3.1,Humanities,Hispanic,570.0,4.0,Consulting,Not Admit
689,Male,True,3.15,Business,,640.0,6.0,Consulting,Not Admit
690,Male,False,3.3,Humanities,White,680.0,6.0,Health Care,Not Admit
